Product,Description,Category,Brand,Size,Function,Colour,Pallet,Quantity,Location,Staff,To,Customer,Task
MoRe45MeWh,Mouse Rerar 450 Mechanical White,Mouse,Rerar,450,Mechanical,White,16*10*1,160,BG13D,Mike,Despatch,30059,Pick
LaSu1716Wh,"Laptop Susa 17"" 16GB RAM White",Laptop,Susa,"17""",16GB RAM,White,16*1*1,1,AM62A,Sarah,Despatch,30075,Pick
CaWE12SlBl,Cabinet WENO 1200 Sliding Black,Cabinet,WENO,1200,Sliding,Black,8*1*1,8,DV25D,David,Despatch,30090,Pick
OfSESLeGr,Office Chair SEWOL S Leather Grey,Office Chair,SEWOL,S,Leather,Grey,16*1*1,16,DN11E,David,Despatch,30019,Pick
TVGn75FHGr,"TV Gnusmag 75"" FHD Grey",TV,Gnusmag,"75""",FHD,Grey,8*1*1,6,AU35C,Emily,Despatch,30096,Pick
PrSoA4LaBl,Printer Sonac A4 Laser Black,Printer,Sonac,A4,Laser,Black,16*1*1,16,BR05E,Chris,Despatch,30072,Pick
DrTE90LoBe,Drawer TEWOL 900 Locker Beige,Drawer,TEWOL,900,Locker,Beige,8*1*1,2,BW87E,John,Despatch,30046,Pick
SPNa50SoPi,SPen Nalin 50 Soluble Pink,SPen,Nalin,50,Soluble,Pink,48*10*5,365,DH14H,David,Despatch,30003,Pick
TVEs75SFWh,"TV Esnesih 75"" SFHD White",TV,Esnesih,"75""",SFHD,White,8*1*1,6,AP89B,Sarah,Despatch,30008,Pick
GaXEMLeWh,Gaming Chair XENO M Leather White,Gaming Chair,XENO,M,Leather,White,16*1*1,16,BS72G,Jane,Despatch,30028,Pick
MoRe35MeWh,Mouse Rerar 350 Mechanical White,Mouse,Rerar,350,Mechanical,White,16*10*1,160,AO94G,David,Despatch,30001,Pick
CuQE12LoBe,Cupboard QEKI 1200 Locker Beige,Cupboard,QEKI,1200,Locker,Beige,8*1*1,8,AM34C,Emily,Despatch,30038,Pick
LaSu15i5Wh,"Laptop Susa 15"" i5 White",Laptop,Susa,"15""",i5,White,16*1*1,16,BY84E,Alex,Despatch,30000,Pick
TVYn65S4Si,"TV Ynos 65"" S4K Silver",TV,Ynos,"65""",S4K,Silver,8*1*1,8,CM33C,Jane,Despatch,30039,Pick
KeSu35WiBl,Keyboard Susa 350 Wireled Black,Keyboard,Susa,350,Wireled,Black,16*10*1,3,BW64A,Chris,Despatch,30011,Pick
TVGL50S4Gr,"TV GL 50"" S4K Grey",TV,GL,"50""",S4K,Grey,8*1*1,3,DZ27C,John,Despatch,30049,Pick
AlRe1732Wh,"All-in-one Rezar 17"" 32GB RAM White",All-in-one,Rezar,"17""",32GB RAM,White,16*1*1,16,CI05G,Mike,Despatch,30047,Pick
KeHc27BlBl,Keyboard Hcetigol 270 Bluetooth Black,Keyboard,Hcetigol,270,Bluetooth,Black,16*10*1,50,AX30B,Laura,Despatch,30089,Pick
AlYn17i5Si,"All-in-one Ynos 17"" i5 Silver",All-in-one,Ynos,"17""",i5,Silver,16*1*1,16,BP90A,Amy,Despatch,30073,Pick
TVEs504KSi,"TV Esnesih 50"" 4K Silver",TV,Esnesih,"50""",4K,Silver,8*1*1,7,BU29C,John,Despatch,30024,Pick
DrTE90SlBe,Drawer TEWOL 900 Sliding Beige,Drawer,TEWOL,900,Sliding,Beige,8*1*1,8,DL80C,Laura,Despatch,30015,Pick
KeRe45ErBl,Keyboard Rerar 450 Ergonomic Black,Keyboard,Rerar,450,Ergonomic,Black,16*10*1,160,CI94G,Alex,Despatch,30011,Pick
SPAl12HePi,SPen Aloyarc 12 Hexagonal Pink,SPen,Aloyarc,12,Hexagonal,Pink,48*10*5,2400,BQ20A,Mike,Despatch,30027,Pick
NoGrA3doSi,Notebook Graph A3 dot Silver,Notebook,Graph,A3,dot,Silver,48*10*5,2400,AO31F,Laura,Despatch,30050,Pick
AlSu17i5Si,"All-in-one Susa 17"" i5 Silver",All-in-one,Susa,"17""",i5,Silver,16*1*1,16,BQ76D,John,Despatch,30055,Pick
SPGi24HeWh,SPen Gib 24 Hexagonal White,SPen,Gib,24,Hexagonal,White,48*10*5,2400,BY19C,Mike,Despatch,30050,Pick
AlRe15i5Gr,"All-in-one Rezar 15"" i5 Grey",All-in-one,Rezar,"15""",i5,Grey,16*1*1,16,AS77A,Alex,Despatch,30006,Pick
CaQE90LoGr,Cabinet QEKI 900 Locker Grey,Cabinet,QEKI,900,Locker,Grey,8*1*1,8,BO76H,David,Despatch,30019,Pick
PrReA4AlGr,Printer Rehtorb A4 All-in-one Grey,Printer,Rehtorb,A4,All-in-one,Grey,16*1*1,16,AQ95C,Emily,Despatch,30025,Pick
PrReA3MoWh,Printer Rehtorb A3 Mono White,Printer,Rehtorb,A3,Mono,White,16*1*1,16,AO63F,Chris,Despatch,30048,Pick
CaQE90SlWh,Cabinet QEKI 900 Sliding White,Cabinet,QEKI,900,Sliding,White,8*1*1,8,DW70E,Alex,Despatch,30023,Pick
TVYn32SFGr,"TV Ynos 32"" SFHD Grey",TV,Ynos,"32""",SFHD,Grey,8*1*1,2,AV32A,Mike,Despatch,30046,Pick
OfAESErWh,Office Chair AEKI S Ergonomic White,Office Chair,AEKI,S,Ergonomic,White,16*1*1,16,BR97D,Emily,Despatch,30016,Pick
TVGn50SFSi,"TV Gnusmag 50"" SFHD Silver",TV,Gnusmag,"50""",SFHD,Silver,8*1*1,8,BY19G,Alex,Despatch,30082,Pick
LaRe17i7Bl,"Laptop Rezar 17"" i7 Black",Laptop,Rezar,"17""",i7,Black,16*1*1,16,DY95C,Alex,Despatch,30089,Pick
MoSu45BlWh,Mouse Susa 450 Bluetooth White,Mouse,Susa,450,Bluetooth,White,16*10*1,81,DT81B,Mike,Despatch,30039,Pick
OfOGSLeWh,Office Chair OGAP S Leather White,Office Chair,OGAP,S,Leather,White,16*1*1,10,CP09C,Mike,Despatch,30028,Pick
PrPHA4LaBl,Printer PH A4 Laser Black,Printer,PH,A4,Laser,Black,16*1*1,6,DY50E,Alex,Despatch,30005,Pick
TVYn50SFGr,"TV Ynos 50"" SFHD Grey",TV,Ynos,"50""",SFHD,Grey,8*1*1,8,BZ48E,Sarah,Despatch,30097,Pick
CuQE18LoBe,Cupboard QEKI 1800 Locker Beige,Cupboard,QEKI,1800,Locker,Beige,8*1*1,8,DF21D,Amy,Despatch,30051,Pick
DrWE18DoBe,Drawer WENO 1800 Door Beige,Drawer,WENO,1800,Door,Beige,8*1*1,8,DX84A,John,Despatch,30049,Pick
LaOv14i7Si,"Laptop Ovonel 14"" i7 Silver",Laptop,Ovonel,"14""",i7,Silver,16*1*1,16,AR31A,Alex,Despatch,30084,Pick
PrReA3WiBl,Printer Rehtorb A3 Wifi Black,Printer,Rehtorb,A3,Wifi,Black,16*1*1,16,DH85F,Amy,Despatch,30016,Pick
KePH27WiNa,Keyboard PH 270 Wireled Navi,Keyboard,PH,270,Wireled,Navi,16*10*1,160,AJ75F,Emily,Despatch,30099,Pick
CaRG12FiBe,Cabinet RGAP 1200 Filing Beige,Cabinet,RGAP,1200,Filing,Beige,8*1*1,8,AJ06G,David,Despatch,30088,Pick
TVYn75S4Gr,"TV Ynos 75"" S4K Grey",TV,Ynos,"75""",S4K,Grey,8*1*1,8,BY61A,Jane,Despatch,30012,Pick
CaQE18DoBe,Cabinet QEKI 1800 Door Beige,Cabinet,QEKI,1800,Door,Beige,8*1*1,2,BT71C,David,Despatch,30061,Pick
NoGrA3ruSi,Notebook Graph A3 ruled Silver,Notebook,Graph,A3,ruled,Silver,48*10*5,2400,DV83G,Laura,Despatch,30051,Pick
TaTR10FrGr,Table TRAMK 1000 Frame Grey,Table,TRAMK,1000,Frame,Grey,8*1*1,8,BS32E,David,Despatch,30096,Pick
TVEs65S4Wh,"TV Esnesih 65"" S4K White",TV,Esnesih,"65""",S4K,White,8*1*1,8,DW05D,John,Despatch,30046,Pick
TaCI15AuGr,Table CITSATNAF 1500 Auto Adjustable Grey,Table,CITSATNAF,1500,Auto Adjustable,Grey,8*1*1,1,DQ37A,Mike,Despatch,30036,Pick
TaAE10AdBl,Table AEKI 1000 Adjustable Black,Table,AEKI,1000,Adjustable,Black,8*1*1,4,AY55G,Emily,Despatch,30098,Pick
AlYn178GWh,"All-in-one Ynos 17"" 8GB RAM White",All-in-one,Ynos,"17""",8GB RAM,White,16*1*1,16,CZ50A,Emily,Despatch,30059,Pick
MoRe35WiBl,Mouse Rerar 350 Wireled Black,Mouse,Rerar,350,Wireled,Black,16*10*1,99,CQ31B,Sarah,Despatch,30017,Pick
PrReA3MoWh,Printer Rehtorb A3 Mono White,Printer,Rehtorb,A3,Mono,White,16*1*1,16,BU18B,Jane,Despatch,30002,Pick
TaAE10FrSi,Table AEKI 1000 Frame Silver,Table,AEKI,1000,Frame,Silver,8*1*1,8,BG98A,John,Despatch,30071,Pick
OfSELErWh,Office Chair SEWOL L Ergonomic White,Office Chair,SEWOL,L,Ergonomic,White,16*1*1,1,BS52E,David,Despatch,30095,Pick
DrRG18SlWh,Drawer RGAP 1800 Sliding White,Drawer,RGAP,1800,Sliding,White,8*1*1,8,DU60A,Amy,Despatch,30054,Pick
PeNa50HePi,Pencil Nalin 50 Hexagonal Pink,Pencil,Nalin,50,Hexagonal,Pink,48*10*5,2057,BJ25H,David,Despatch,30041,Pick
PrNoA3MoBl,Printer Nospe A3 Mono Black,Printer,Nospe,A3,Mono,Black,16*1*1,16,AH14B,Amy,Despatch,30045,Pick
GaSEMAdPi,Gaming Chair SEWOL M Adjustable Pink,Gaming Chair,SEWOL,M,Adjustable,Pink,16*1*1,16,CT35A,Laura,Despatch,30075,Pick
CuTE12DoBl,Cupboard TEWOL 1200 Door Black,Cupboard,TEWOL,1200,Door,Black,8*1*1,8,CM96F,Sarah,Despatch,30069,Pick
CaTE90LoBl,Cabinet TEWOL 900 Locker Black,Cabinet,TEWOL,900,Locker,Black,8*1*1,8,CW08E,Sarah,Despatch,30096,Pick
CaWE18FiBl,Cabinet WENO 1800 Filing Black,Cabinet,WENO,1800,Filing,Black,8*1*1,8,DN98G,Laura,Despatch,30064,Pick
AlRe1516Si,"All-in-one Rezar 15"" 16GB RAM Silver",All-in-one,Rezar,"15""",16GB RAM,Silver,16*1*1,12,DY63G,Alex,Despatch,30087,Pick
CaTE18LoBe,Cabinet TEWOL 1800 Locker Beige,Cabinet,TEWOL,1800,Locker,Beige,8*1*1,7,CH02D,David,Despatch,30047,Pick
MoRe45MeWh,Mouse Rerar 450 Mechanical White,Mouse,Rerar,450,Mechanical,White,16*10*1,66,BG64A,Jane,Despatch,30099,Pick
CuWE90FiBe,Cupboard WENO 900 Filing Beige,Cupboard,WENO,900,Filing,Beige,8*1*1,8,DS24G,Chris,Despatch,30096,Pick
TaTR15AdGr,Table TRAMA 1500 Adjustable Grey,Table,TRAMA,1500,Adjustable,Grey,8*1*1,8,CY20E,Emily,Despatch,30065,Pick
CuRG18FiBl,Cupboard RGAP 1800 Filing Black,Cupboard,RGAP,1800,Filing,Black,8*1*1,3,DP88F,John,Despatch,30015,Pick
CaTE18SlBl,Cabinet TEWOL 1800 Sliding Black,Cabinet,TEWOL,1800,Sliding,Black,8*1*1,8,DK92E,Laura,Despatch,30082,Pick
GaXELHeBl,Gaming Chair XENO L Head pillow Black,Gaming Chair,XENO,L,Head pillow,Black,16*1*1,10,AG94G,Amy,Despatch,30083,Pick
CaRG90DoBl,Cabinet RGAP 900 Door Black,Cabinet,RGAP,900,Door,Black,8*1*1,8,AG33H,Jane,Despatch,30021,Pick
TVYn50FHBl,"TV Ynos 50"" FHD Black",TV,Ynos,"50""",FHD,Black,8*1*1,8,AV67B,John,Despatch,30003,Pick
CaTE12DoBl,Cabinet TEWOL 1200 Door Black,Cabinet,TEWOL,1200,Door,Black,8*1*1,4,BT29F,Emily,Despatch,30058,Pick
KeRe35MeWh,Keyboard Rerar 350 Mechanical White,Keyboard,Rerar,350,Mechanical,White,16*10*1,10,BJ75B,Emily,Despatch,30080,Pick
OfOGLAdWh,Office Chair OGAP L Adjustable White,Office Chair,OGAP,L,Adjustable,White,16*1*1,16,CI82F,John,Despatch,30091,Pick
MoRe45WiWh,Mouse Rerar 450 Wireled White,Mouse,Rerar,450,Wireled,White,16*10*1,43,DI70C,Laura,Despatch,30026,Pick
AlPH14i7Wh,"All-in-one PH 14"" i7 White",All-in-one,PH,"14""",i7,White,16*1*1,16,AL93C,Jane,Despatch,30029,Pick
GaOGMHePi,Gaming Chair OGAP M Head pillow Pink,Gaming Chair,OGAP,M,Head pillow,Pink,16*1*1,16,BH45F,Laura,Despatch,30079,Pick
DrRG18FiBl,Drawer RGAP 1800 Filing Black,Drawer,RGAP,1800,Filing,Black,8*1*1,2,CJ20E,Laura,Despatch,30018,Pick
OfOGLErPi,Office Chair OGAP L Ergonomic Pink,Office Chair,OGAP,L,Ergonomic,Pink,16*1*1,16,DY65D,Amy,Despatch,30001,Pick
PrSoA3WiGr,Printer Sonac A3 Wifi Grey,Printer,Sonac,A3,Wifi,Grey,16*1*1,16,DY23H,Sarah,Despatch,30062,Pick
GaSEMHePi,Gaming Chair SEWOL M Head pillow Pink,Gaming Chair,SEWOL,M,Head pillow,Pink,16*1*1,16,BW45C,Amy,Despatch,30035,Pick
KeRe45BlWh,Keyboard Rerar 450 Bluetooth White,Keyboard,Rerar,450,Bluetooth,White,16*10*1,160,CK40C,Chris,Despatch,30093,Pick
LaPH1732Wh,"Laptop PH 17"" 32GB RAM White",Laptop,PH,"17""",32GB RAM,White,16*1*1,16,BN49B,Chris,Despatch,30011,Pick
NoExA5doGr,Notebook Excercise A5 dot Grey,Notebook,Excercise,A5,dot,Grey,48*10*5,2400,DZ32F,David,Despatch,30084,Pick
PrSoA2InWh,Printer Sonac A2 Inkjet White,Printer,Sonac,A2,Inkjet,White,16*1*1,16,BO53A,John,Despatch,30053,Pick
LaPH17i5Si,"Laptop PH 17"" i5 Silver",Laptop,PH,"17""",i5,Silver,16*1*1,13,BO75H,John,Despatch,30091,Pick
AlRe158GWh,"All-in-one Rezar 15"" 8GB RAM White",All-in-one,Rezar,"15""",8GB RAM,White,16*1*1,16,DR37D,Mike,Despatch,30042,Pick
PeNa12SoGr,Pencil Nalin 12 Soluble Grey,Pencil,Nalin,12,Soluble,Grey,48*10*5,2400,AL83A,Sarah,Despatch,30091,Pick
TaTR15WoGr,Table TRAMA 1500 Workstation Grey,Table,TRAMA,1500,Workstation,Grey,8*1*1,8,DM12E,Amy,Despatch,30032,Pick
LaYn14i5Bl,"Laptop Ynos 14"" i5 Black",Laptop,Ynos,"14""",i5,Black,16*1*1,16,DP49G,John,Despatch,30038,Pick
PrNoA3InBl,Printer Nospe A3 Inkjet Black,Printer,Nospe,A3,Inkjet,Black,16*1*1,16,DK22G,Mike,Despatch,30012,Pick
NoExA5doSi,Notebook Excercise A5 dot Silver,Notebook,Excercise,A5,dot,Silver,48*10*5,2400,AV36E,John,Despatch,30025,Pick
AlRe148GWh,"All-in-one Rezar 14"" 8GB RAM White",All-in-one,Rezar,"14""",8GB RAM,White,16*1*1,16,DI93E,Mike,Despatch,30022,Pick
CaQE90FiWh,Cabinet QEKI 900 Filing White,Cabinet,QEKI,900,Filing,White,8*1*1,8,BQ19F,John,Despatch,30089,Pick
TaCI18FrBl,Table CITSATNAF 1800 Frame Black,Table,CITSATNAF,1800,Frame,Black,8*1*1,8,AR59D,David,Despatch,30060,Pick
DrRG90LoGr,Drawer RGAP 900 Locker Grey,Drawer,RGAP,900,Locker,Grey,8*1*1,8,CK40D,David,Despatch,30050,Pick
GaSESLePi,Gaming Chair SEWOL S Leather Pink,Gaming Chair,SEWOL,S,Leather,Pink,16*1*1,3,AS81D,Jane,Despatch,30061,Pick
NoScA4ruWh,Notebook Scrap A4 ruled White,Notebook,Scrap,A4,ruled,White,48*10*5,2400,DY49D,Emily,Despatch,30081,Pick
DrQE90LoBe,Drawer QEKI 900 Locker Beige,Drawer,QEKI,900,Locker,Beige,8*1*1,8,CO43D,Jane,Despatch,30094,Pick
CuRG90SlGr,Cupboard RGAP 900 Sliding Grey,Cupboard,RGAP,900,Sliding,Grey,8*1*1,8,DT72H,David,Despatch,30081,Pick
NoExA5doSi,Notebook Excercise A5 dot Silver,Notebook,Excercise,A5,dot,Silver,48*10*5,2400,DQ74B,Mike,Despatch,30083,Pick
TVEs424KWh,"TV Esnesih 42"" 4K White",TV,Esnesih,"42""",4K,White,8*1*1,5,CU30E,John,Despatch,30050,Pick
TaAE10FrGr,Table AEKI 1000 Frame Grey,Table,AEKI,1000,Frame,Grey,8*1*1,8,DF14F,Emily,Despatch,30054,Pick
KeHc45BlNa,Keyboard Hcetigol 450 Bluetooth Navi,Keyboard,Hcetigol,450,Bluetooth,Navi,16*10*1,160,CR09B,Chris,Despatch,30057,Pick
TVGL424KSi,"TV GL 42"" 4K Silver",TV,GL,"42""",4K,Silver,8*1*1,2,DW29F,Amy,Despatch,30078,Pick
MoPH35BlNa,Mouse PH 350 Bluetooth Navi,Mouse,PH,350,Bluetooth,Navi,16*10*1,131,AX46A,Emily,Despatch,30021,Pick
PrNoA4MoGr,Printer Nospe A4 Mono Grey,Printer,Nospe,A4,Mono,Grey,16*1*1,16,BK97B,Amy,Despatch,30047,Pick
GaXELLeBl,Gaming Chair XENO L Leather Black,Gaming Chair,XENO,L,Leather,Black,16*1*1,3,AS32D,Amy,Despatch,30038,Pick
SPGi24HeWh,SPen Gib 24 Hexagonal White,SPen,Gib,24,Hexagonal,White,48*10*5,2400,DP11E,Laura,Despatch,30095,Pick
LaRe14i7Gr,"Laptop Rezar 14"" i7 Grey",Laptop,Rezar,"14""",i7,Grey,16*1*1,16,CM92H,Mike,Despatch,30024,Pick
TVGn32SFSi,"TV Gnusmag 32"" SFHD Silver",TV,Gnusmag,"32""",SFHD,Silver,8*1*1,8,CY31H,Amy,Despatch,30088,Pick
GaSELErPi,Gaming Chair SEWOL L Ergonomic Pink,Gaming Chair,SEWOL,L,Ergonomic,Pink,16*1*1,16,AM04H,Chris,Despatch,30058,Pick
NoGrA4ruWh,Notebook Graph A4 ruled White,Notebook,Graph,A4,ruled,White,48*10*5,704,DS02A,Sarah,Despatch,30092,Pick
LaOv158GGr,"Laptop Ovonel 15"" 8GB RAM Grey",Laptop,Ovonel,"15""",8GB RAM,Grey,16*1*1,12,CK94F,Amy,Despatch,30029,Pick
KeHc35WiPi,Keyboard Hcetigol 350 Wireled Pink,Keyboard,Hcetigol,350,Wireled,Pink,16*10*1,160,DQ02A,Mike,Despatch,30021,Pick
LaYn1516Wh,"Laptop Ynos 15"" 16GB RAM White",Laptop,Ynos,"15""",16GB RAM,White,16*1*1,16,BT84F,Jane,Despatch,30010,Pick
DrWE12FiBe,Drawer WENO 1200 Filing Beige,Drawer,WENO,1200,Filing,Beige,8*1*1,8,DP46F,Chris,Despatch,30087,Pick
NoGrA5liBl,Notebook Graph A5 line Black,Notebook,Graph,A5,line,Black,48*10*5,1429,AX80A,Emily,Despatch,30083,Pick
LaOv14i5Wh,"Laptop Ovonel 14"" i5 White",Laptop,Ovonel,"14""",i5,White,16*1*1,16,DX06D,Mike,Despatch,30022,Pick
DrRG12LoBl,Drawer RGAP 1200 Locker Black,Drawer,RGAP,1200,Locker,Black,8*1*1,8,AZ08H,David,Despatch,30053,Pick
AlYn1516Wh,"All-in-one Ynos 15"" 16GB RAM White",All-in-one,Ynos,"15""",16GB RAM,White,16*1*1,12,CO94G,Amy,Despatch,30019,Pick
KeHc27MeBl,Keyboard Hcetigol 270 Mechanical Black,Keyboard,Hcetigol,270,Mechanical,Black,16*10*1,160,DR62E,Jane,Despatch,30097,Pick
TVYn504KBl,"TV Ynos 50"" 4K Black",TV,Ynos,"50""",4K,Black,8*1*1,2,CZ78G,Sarah,Despatch,30015,Pick
KeHc45BlBl,Keyboard Hcetigol 450 Bluetooth Black,Keyboard,Hcetigol,450,Bluetooth,Black,16*10*1,160,BF86D,Sarah,Despatch,30089,Pick
PeNa50WaPi,Pencil Nalin 50 Watercolour Pink,Pencil,Nalin,50,Watercolour,Pink,48*10*5,2400,CW67A,Jane,Despatch,30054,Pick
KeRe35MeBl,Keyboard Rerar 350 Mechanical Black,Keyboard,Rerar,350,Mechanical,Black,16*10*1,17,AZ44F,Emily,Despatch,30019,Pick
GaXELErWh,Gaming Chair XENO L Ergonomic White,Gaming Chair,XENO,L,Ergonomic,White,16*1*1,16,BH86H,Laura,Despatch,30003,Pick
MoRe45WiBl,Mouse Rerar 450 Wireled Black,Mouse,Rerar,450,Wireled,Black,16*10*1,103,BL79C,Alex,Despatch,30082,Pick
AlRe15i5Wh,"All-in-one Rezar 15"" i5 White",All-in-one,Rezar,"15""",i5,White,16*1*1,16,BF82D,Laura,Despatch,30011,Pick
SPGi24WaBl,SPen Gib 24 Watercolour Black,SPen,Gib,24,Watercolour,Black,48*10*5,2400,BV88F,Amy,Despatch,30032,Pick
TaTR18WoSi,Table TRAMA 1800 Workstation Silver,Table,TRAMA,1800,Workstation,Silver,8*1*1,8,CY93C,David,Despatch,30010,Pick
DrQE18DoWh,Drawer QEKI 1800 Door White,Drawer,QEKI,1800,Door,White,8*1*1,3,BP98A,Mike,Despatch,30092,Pick
LaSu14i7Gr,"Laptop Susa 14"" i7 Grey",Laptop,Susa,"14""",i7,Grey,16*1*1,3,CU54H,Jane,Despatch,30044,Pick
PeAl12HeWh,Pencil Aloyarc 12 Hexagonal White,Pencil,Aloyarc,12,Hexagonal,White,48*10*5,2400,DN79A,Emily,Despatch,30036,Pick
CaWE18LoBl,Cabinet WENO 1800 Locker Black,Cabinet,WENO,1800,Locker,Black,8*1*1,8,BY63C,Mike,Despatch,30080,Pick
CuRG18LoWh,Cupboard RGAP 1800 Locker White,Cupboard,RGAP,1800,Locker,White,8*1*1,6,BN84C,Laura,Despatch,30082,Pick
NoScA3doWh,Notebook Scrap A3 dot White,Notebook,Scrap,A3,dot,White,48*10*5,2400,CL66C,Alex,Despatch,30029,Pick
MoPH35BlPi,Mouse PH 350 Bluetooth Pink,Mouse,PH,350,Bluetooth,Pink,16*10*1,160,BS74F,Chris,Despatch,30053,Pick
PeRe50HeGr,Pencil Reldeats 50 Hexagonal Grey,Pencil,Reldeats,50,Hexagonal,Grey,48*10*5,2400,CZ48C,John,Despatch,30054,Pick
AlRe148GGr,"All-in-one Rezar 14"" 8GB RAM Grey",All-in-one,Rezar,"14""",8GB RAM,Grey,16*1*1,10,CS91D,Amy,Despatch,30001,Pick
TaTR18WoGr,Table TRAMK 1800 Workstation Grey,Table,TRAMK,1800,Workstation,Grey,8*1*1,4,BJ79B,John,Despatch,30030,Pick
GaSELHeWh,Gaming Chair SEWOL L Head pillow White,Gaming Chair,SEWOL,L,Head pillow,White,16*1*1,13,BJ71C,Chris,Despatch,30017,Pick
TVGL75S4Si,"TV GL 75"" S4K Silver",TV,GL,"75""",S4K,Silver,8*1*1,8,CM07E,David,Despatch,30008,Pick
TVGn65FHSi,"TV Gnusmag 65"" FHD Silver",TV,Gnusmag,"65""",FHD,Silver,8*1*1,2,DM91H,Sarah,Despatch,30077,Pick
TVGL42FHBl,"TV GL 42"" FHD Black",TV,GL,"42""",FHD,Black,8*1*1,4,DJ47B,Chris,Despatch,30062,Pick
KeHc27ErNa,Keyboard Hcetigol 270 Ergonomic Navi,Keyboard,Hcetigol,270,Ergonomic,Navi,16*10*1,160,CH19C,Mike,Despatch,30079,Pick
PrSoA3LaMi,Printer Sonac A3 Laser Mix,Printer,Sonac,A3,Laser,Mix,16*1*1,16,CP05H,Mike,Despatch,30004,Pick
KePH35BlBl,Keyboard PH 350 Bluetooth Black,Keyboard,PH,350,Bluetooth,Black,16*10*1,160,BS74B,John,Despatch,30094,Pick
LaSu1416Wh,"Laptop Susa 14"" 16GB RAM White",Laptop,Susa,"14""",16GB RAM,White,16*1*1,16,AU46B,David,Despatch,30031,Pick
MoPH35BlPi,Mouse PH 350 Bluetooth Pink,Mouse,PH,350,Bluetooth,Pink,16*10*1,160,BH08D,Sarah,Despatch,30085,Pick
GaSESErBl,Gaming Chair SEWOL S Ergonomic Black,Gaming Chair,SEWOL,S,Ergonomic,Black,16*1*1,8,DF02C,Sarah,Despatch,30081,Pick
TVEs654KSi,"TV Esnesih 65"" 4K Silver",TV,Esnesih,"65""",4K,Silver,8*1*1,8,AL70H,Mike,Despatch,30047,Pick
PrSoA2MoBl,Printer Sonac A2 Mono Black,Printer,Sonac,A2,Mono,Black,16*1*1,16,BX64B,Amy,Despatch,30056,Pick
PrPHA3WiMi,Printer PH A3 Wifi Mix,Printer,PH,A3,Wifi,Mix,16*1*1,7,CH11D,David,Despatch,30033,Pick
LaOv14i7Gr,"Laptop Ovonel 14"" i7 Grey",Laptop,Ovonel,"14""",i7,Grey,16*1*1,16,AV23D,Jane,Despatch,30099,Pick
TVEs424KWh,"TV Esnesih 42"" 4K White",TV,Esnesih,"42""",4K,White,8*1*1,8,BL56B,Laura,Despatch,30082,Pick
TaCI10AuWh,Table CITSATNAF 1000 Auto Adjustable White,Table,CITSATNAF,1000,Auto Adjustable,White,8*1*1,8,DN61B,Chris,Despatch,30043,Pick
TaTR18AdBl,Table TRAMK 1800 Adjustable Black,Table,TRAMK,1800,Adjustable,Black,8*1*1,8,BU15F,David,Despatch,30093,Pick
MoHc45WiBl,Mouse Hcetigol 450 Wireled Black,Mouse,Hcetigol,450,Wireled,Black,16*10*1,160,BF53E,David,Despatch,30062,Pick
TaTR15AdGr,Table TRAMA 1500 Adjustable Grey,Table,TRAMA,1500,Adjustable,Grey,8*1*1,2,DF63C,David,Despatch,30023,Pick
CaWE12DoGr,Cabinet WENO 1200 Door Grey,Cabinet,WENO,1200,Door,Grey,8*1*1,8,BS47H,Sarah,Despatch,30064,Pick
NoGrA5doBl,Notebook Graph A5 dot Black,Notebook,Graph,A5,dot,Black,48*10*5,862,BV66E,Chris,Despatch,30074,Pick
AlPH1416Bl,"All-in-one PH 14"" 16GB RAM Black",All-in-one,PH,"14""",16GB RAM,Black,16*1*1,16,DS90C,Laura,Despatch,30097,Pick
GaSEMAdPi,Gaming Chair SEWOL M Adjustable Pink,Gaming Chair,SEWOL,M,Adjustable,Pink,16*1*1,3,AN12F,Alex,Despatch,30014,Pick
OfXELLeGr,Office Chair XENO L Leather Grey,Office Chair,XENO,L,Leather,Grey,16*1*1,13,CV36F,John,Despatch,30090,Pick
MoHc27WiWh,Mouse Hcetigol 270 Wireled White,Mouse,Hcetigol,270,Wireled,White,16*10*1,160,DY56A,Amy,Despatch,30043,Pick
LaPH1732Wh,"Laptop PH 17"" 32GB RAM White",Laptop,PH,"17""",32GB RAM,White,16*1*1,16,DP84B,Sarah,Despatch,30075,Pick
LaYn1516Wh,"Laptop Ynos 15"" 16GB RAM White",Laptop,Ynos,"15""",16GB RAM,White,16*1*1,10,CO37D,John,Despatch,30056,Pick
LaYn15i5Bl,"Laptop Ynos 15"" i5 Black",Laptop,Ynos,"15""",i5,Black,16*1*1,5,AW40H,John,Despatch,30033,Pick
PrSoA3AlMi,Printer Sonac A3 All-in-one Mix,Printer,Sonac,A3,All-in-one,Mix,16*1*1,16,CH23D,Chris,Despatch,30076,Pick
PrPHA2InWh,Printer PH A2 Inkjet White,Printer,PH,A2,Inkjet,White,16*1*1,1,AT39D,David,Despatch,30052,Pick
NoMuA3ruBl,Notebook Music A3 ruled Black,Notebook,Music,A3,ruled,Black,48*10*5,1706,AZ35D,John,Despatch,30066,Pick
TVGn75SFGr,"TV Gnusmag 75"" SFHD Grey",TV,Gnusmag,"75""",SFHD,Grey,8*1*1,8,BM33F,John,Despatch,30084,Pick
